"Condition","Model","Pathway","Score"
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS",365.145735536621
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",369.453009627171
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS",275.552937593835
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",231.157159410436
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",281.823634478483
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",180.841610301837
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION",348.420191775833
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",242.823947652343
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION",251.574046852403
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS",273.719763028452
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",312.645281778893
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",277.909055130653
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",254.347065999385
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS",277.189122020973
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",430.078265173922
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY",307.2250479234
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION",386.926337679998
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",335.837598052525
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL",203.511044591112
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS",186.295660891808
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",328.977474592406
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",431.256963360308
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",307.138499601054
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",229.381991017797
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS",312.432996948638
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SECRETION",313.141165053266
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SIGNALING",298.415963041078
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",539.604882160796
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION",61.7614003507985
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",397.162989852062
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION",309.258944963346
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION",421.313850332861
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",318.113873768519
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION",311.011200288316
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",226.58413067617
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING",243.657488140189
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",322.961712150158
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY",262.526130378367
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSLATION",463.738756266258
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",205.07305041114
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",277.422709004365
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSPORT",301.506519023786
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY",295.716518729137
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",375.081908037304
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",455.001806157873
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION",419.939805587724
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",458.887952232339
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",387.553500356348
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",461.823488833519
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",418.957717043084
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",418.692870012591
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION",365.487317417087
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION",379.075988208062
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",361.802786608293
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",296.065379751425
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",391.093227266037
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",526.422485917812
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT",347.705400169822
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS",460.034144995852
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",196.54719345843
"MECFS","Gemini","GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING",278.3460434177
"MECFS","Gemini","GOBP_POSITIVE_T_CELL_SELECTION",549.256873118952
"MECFS","Gemini","GOBP_POSTSYNAPSE_ORGANIZATION",192.408220684137
"MECFS","Gemini","GOBP_POSTSYNAPTIC_SIGNAL_TRANSDUCTION",378.421401663855
"MECFS","Gemini","GOBP_POST_EMBRYONIC_DEVELOPMENT",324.167427112221
"MECFS","Gemini","GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION",276.618260522385
"MECFS","Gemini","GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",328.214448295004
"MECFS","Gemini","GOBP_POTASSIUM_ION_TRANSPORT",128.602376950597
"MECFS","Gemini","GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION",333.268422952003
"MECFS","Gemini","GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS",272.461381855561
"MECFS","Gemini","GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",317.049181913978
"MECFS","Gemini","GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE",335.817246718325
"MECFS","Gemini","GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",334.073840957408
"MECFS","Gemini","GOBP_PROGRAMMED_NECROTIC_CELL_DEATH",431.140138707886
"MECFS","Gemini","GOBP_PROSTAGLANDIN_TRANSPORT",401.640360307089
"MECFS","Gemini","GOBP_PROSTANOID_METABOLIC_PROCESS",453.39547443146
"MECFS","Gemini","GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",278.855506176735
"MECFS","Gemini","GOBP_PROTEIN_ACETYLATION",307.822544103882
"MECFS","Gemini","GOBP_PROTEIN_ACYLATION",285.520908339976
"MECFS","Gemini","GOBP_PROTEIN_AUTOPHOSPHORYLATION",262.380202944498
"MECFS","Gemini","GOBP_PROTEIN_CATABOLIC_PROCESS",292.55193793502
"MECFS","Gemini","GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION",324.637699488391
"MECFS","Gemini","GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",263.054999410755
"MECFS","Gemini","GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",271.237672435862
"MECFS","Gemini","GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION",1.41044406286176
"MECFS","Gemini","GOBP_PROTEIN_DEPHOSPHORYLATION",287.844258803796
"MECFS","Gemini","GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION",321.049165497449
"MECFS","Gemini","GOBP_PROTEIN_EXPORT_FROM_NUCLEUS",269.560329361014
"MECFS","Gemini","GOBP_PROTEIN_FOLDING",121.916488070106
"MECFS","Gemini","GOBP_PROTEIN_HOMOOLIGOMERIZATION",277.964034135761
"MECFS","Gemini","GOBP_PROTEIN_HOMOTETRAMERIZATION",223.448570189674
"MECFS","Gemini","GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION",146.66939814894
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION",108.533942325307
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",116.540239443187
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",320.682037051918
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION",353.938526502086
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",376.695404825374
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS",296.836378894782
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE",266.982457260161
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",157.079648169871
"MECFS","Gemini","GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE",-87.985553268138
"MECFS","Gemini","GOBP_PROTEIN_MATURATION",178.382087450283
"MECFS","Gemini","GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",315.821430698458
"MECFS","Gemini","GOBP_PROTEIN_PHOSPHORYLATION",259.832854405865
"MECFS","Gemini","GOBP_PROTEIN_POLYMERIZATION",264.808759447015
"MECFS","Gemini","GOBP_PROTEIN_POLYUBIQUITINATION",270.66416316441
"MECFS","Gemini","GOBP_PROTEIN_PROCESSING",163.981660569228
"MECFS","Gemini","GOBP_PROTEIN_STABILIZATION",260.384356046817
"MECFS","Gemini","GOBP_PROTEIN_TARGETING",218.2288585341
"MECFS","Gemini","GOBP_PROTEIN_TARGETING_TO_MEMBRANE",235.764856084302
"MECFS","Gemini","GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION",303.35940420012
"MECFS","Gemini","GOBP_PROTEIN_TETRAMERIZATION",276.955080309417
"MECFS","Gemini","GOBP_PROTEOLYSIS",257.845423400398
"MECFS","Gemini","GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS",295.49052942207
"MECFS","Gemini","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",312.637805045361
"MECFS","Gemini","GOBP_PROTON_TRANSMEMBRANE_TRANSPORT",320.331909189493
"MECFS","Gemini","GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",320.20485708338
"MECFS","Gemini","GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",390.633730979339
"MECFS","Gemini","GOBP_PYROPTOSIS",422.921916942685
"MECFS","Gemini","GOBP_PYRUVATE_METABOLIC_PROCESS",327.180016278141
"MECFS","Gemini","GOBP_QUINONE_METABOLIC_PROCESS",207.421509762056
"MECFS","Gemini","GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION",108.008854602498
"MECFS","Gemini","GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",485.57569074073
"MECFS","Gemini","GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",228.472954970345
"MECFS","Gemini","GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS",327.319575082503
"MECFS","Gemini","GOBP_RECEPTOR_INTERNALIZATION",90.8949338376536
"MECFS","Gemini","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS",166.745712190234
"MECFS","Gemini","GOBP_RECEPTOR_METABOLIC_PROCESS",193.202916188961
"MECFS","Gemini","GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",398.657161842898
"MECFS","Gemini","GOBP_REGENERATION",311.573581396623
"MECFS","Gemini","GOBP_REGULATED_EXOCYTOSIS",282.464930547692
"MECFS","Gemini","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",178.444337734429
"MECFS","Gemini","GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",54.8668230775186
"MECFS","Gemini","GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH",285.582348395112
"MECFS","Gemini","GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION",157.882979460927
"MECFS","Gemini","GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION",25.8229712488727
"MECFS","Gemini","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",328.217293365844
"MECFS","Gemini","GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",395.806683974887
"MECFS","Gemini","GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY",278.895802810028
"MECFS","Gemini","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",431.20224233984
"MECFS","Gemini","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",382.549234459591
"MECFS","Gemini","GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS",311.662185045778
"MECFS","Gemini","GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS",159.638126723647
"MECFS","Gemini","GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT",163.072901175215
"MECFS","Gemini","GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",309.650873014032
"MECFS","Gemini","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",271.878129960231
"MECFS","Gemini","GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE",311.282973677424
"MECFS","Gemini","GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS",395.438934268877
"MECFS","Gemini","GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",265.404821100656
"MECFS","Gemini","GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",422.487381137826
"MECFS","Gemini","GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",324.11373141717
"MECFS","Gemini","GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",235.376769632748
"MECFS","Gemini","GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS",465.159792107217
"MECFS","Gemini","GOBP_REGULATION_OF_AUTOPHAGY",334.535955042682
"MECFS","Gemini","GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION",369.382085539012
"MECFS","Gemini","GOBP_REGULATION_OF_AXONOGENESIS",174.004871388974
"MECFS","Gemini","GOBP_REGULATION_OF_BEHAVIOR",385.983632942155
"MECFS","Gemini","GOBP_REGULATION_OF_BINDING",359.428208136985
"MECFS","Gemini","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",285.224627737693
"MECFS","Gemini","GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT",301.771033780472
"MECFS","Gemini","GOBP_REGULATION_OF_BLOOD_CIRCULATION",243.91271510998
"MECFS","Gemini","GOBP_REGULATION_OF_BLOOD_PRESSURE",267.170715576067
"MECFS","Gemini","GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",419.031508400356
"MECFS","Gemini","GOBP_REGULATION_OF_BODY_FLUID_LEVELS",273.175764899398
"MECFS","Gemini","GOBP_REGULATION_OF_BONE_MINERALIZATION",238.204465176264
"MECFS","Gemini","GOBP_REGULATION_OF_BONE_REMODELING",222.227458004608
"MECFS","Gemini","GOBP_REGULATION_OF_B_CELL_ACTIVATION",357.352303518078
"MECFS","Gemini","GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS",456.387637820507
"MECFS","Gemini","GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION",298.085064248982
"MECFS","Gemini","GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",416.363264820052
"MECFS","Gemini","GOBP_REGULATION_OF_B_CELL_PROLIFERATION",336.399605406876
"MECFS","Gemini","GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT",251.611730503764
"MECFS","Gemini","GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",255.856629144967
"MECFS","Gemini","GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT",279.737627759245
"MECFS","Gemini","GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",245.996444189678
"MECFS","Gemini","GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",162.378867167599
"MECFS","Gemini","GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",302.918012440038
"MECFS","Gemini","GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS",391.549535662199
"MECFS","Gemini","GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",367.290635287103
"MECFS","Gemini","GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",165.745060885018
"MECFS","Gemini","GOBP_REGULATION_OF_CATABOLIC_PROCESS",302.664927903432
"MECFS","Gemini","GOBP_REGULATION_OF_CATALYTIC_ACTIVITY",265.976188535826
"MECFS","Gemini","GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY",270.589421032011
"MECFS","Gemini","GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",423.327658791891
"MECFS","Gemini","GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",412.699253688721
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS",317.729249796455
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS",253.588932760444
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE",248.910483508012
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",197.741206526475
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS",307.211452144815
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_LOCALIZATION",295.988001033168
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_RESPIRATION",460.295274705447
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",295.913082598708
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",292.771781730671
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS",305.55870103917
"MECFS","Gemini","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS",294.818233431221
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_ACTIVATION",378.360553913249
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_ADHESION",334.350967702995
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",257.867043537385
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_CELL_ADHESION",389.785215235348
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_CYCLE",261.563930162013
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",253.208993731398
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",226.812994997301
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_CYCLE_PROCESS",269.236899602835
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_DEVELOPMENT",364.67428970896
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_DIFFERENTIATION",328.79624506966
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_DIVISION",298.918237699375
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_GROWTH",252.650794674101
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",226.350313954083
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_KILLING",405.941902037922
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",85.5972874562865
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_MORPHOGENESIS",237.338218522372
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",256.997876020213
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",207.184967274463
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_SHAPE",323.685184683084
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_SIZE",270.898569833728
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION",84.6500242033356
"MECFS","Gemini","GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",-112.203554781063
"MECFS","Gemini","GOBP_REGULATION_OF_CHEMOTAXIS",286.05043458965
"MECFS","Gemini","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",180.796689680033
"MECFS","Gemini","GOBP_REGULATION_OF_CIRCADIAN_RHYTHM",367.665031736189
"MECFS","Gemini","GOBP_REGULATION_OF_COAGULATION",236.026553284237
"MECFS","Gemini","GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION",446.810191465024
"MECFS","Gemini","GOBP_REGULATION_OF_CYCLASE_ACTIVITY",395.641410319845
"MECFS","Gemini","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",132.880519881174
"MECFS","Gemini","GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",239.512457663323
"MECFS","Gemini","GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",258.561642210242
"MECFS","Gemini","GOBP_REGULATION_OF_CYTOKINESIS",144.920043510058
"MECFS","Gemini","GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION",227.215983991323
"MECFS","Gemini","GOBP_REGULATION_OF_DEFENSE_RESPONSE",324.101658253349
"MECFS","Gemini","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",288.618077687297
"MECFS","Gemini","GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",282.107700812965
"MECFS","Gemini","GOBP_REGULATION_OF_DEPHOSPHORYLATION",332.393762444887
"MECFS","Gemini","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH",352.557835331955
"MECFS","Gemini","GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",-546.601120448179
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_BINDING",370.212457531703
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",302.384937575725
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",181.186563706179
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",326.626705230652
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_RECOMBINATION",378.43717918412
"MECFS","Gemini","GOBP_REGULATION_OF_DNA_REPAIR",289.1978851985
"MECFS","Gemini","GOBP_REGULATION_OF_ENDOCRINE_PROCESS",329.268752350797
"MECFS","Gemini","GOBP_REGULATION_OF_ENDOCYTOSIS",259.515987687103
"MECFS","Gemini","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION",313.940223484182
"MECFS","Gemini","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS",326.103901918721
"MECFS","Gemini","GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",360.230980916354
"MECFS","Gemini","GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",272.114432360392
"MECFS","Gemini","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",234.984036665727
"MECFS","Gemini","GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",297.778112721907
"MECFS","Gemini","GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION",392.636619156041
"MECFS","Gemini","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",327.348095198603
"MECFS","Gemini","GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION",381.52727026398
"MECFS","Gemini","GOBP_REGULATION_OF_EXOCYTOSIS",312.231363113091
"MECFS","Gemini","GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH",286.173523107208
"MECFS","Gemini","GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",256.819269203999
"MECFS","Gemini","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",274.554848981119
