seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
F2,IRAK4,CHUK,STAT6,BCL2L1,CD20,ICAM1,RELA,PFKFB3,S100A8,IRF5,IL17A,EDN1,FLT1,SELE,PECAM1,IL6R,FLT4,NLRP3,VEGFA,CCR7,SELP,TPM1,VEGFC,CCL5,MAVS,TICAM2,CFI,FIBRINOGEN,PLAU,SMAD4,MYH7,IL13,VEGFA,IFIH1,CFB,IL1B,NLRP3,EDN1,VCAM1,IFNAR2,IL1B,EDN1,IL12B,NLRP1,CXCL8,FLT1,SERPINE1,SOCS3,THBD,PROC,PRF1,TLR9,S100A8,S100A12,VCAM1,TIGIT,NOS3,SERPINE1,S100A9,NOS3,F2,MMP9,RELA,TEK,S100A6,IL23R,JAK1,IL10RA,F3,RELB,MYL3,FCGR3B,F8,SELP,NCF4,CHUK,IL18,TLR3,F2R,IFIT2,PLAT,TEK,ELANE,CCL2,CDH5,JUN,TLR1,F13B,F5,TRAF3,EDIL3,MPO,VEGFA,STING1,MYH7,RORC,THBD,FCGR2A,ICAM1
F3,TLR1,ICAM1,SOCS1,MCL1,MS4A1,VCAM1,RORC,HK3,S100A9,TBXA2R,IL17RA,THBD,FLT4,SELP,CDH5,CXCL8,ANGPT1,PADI4,KDR,CCR1,VWF,TLR4,EDN1,ICAM1,TBK1,IRF3,CFB,F5,F2,F3,CRP,IL12A,VEGFB,CGAS,SERPING1,IL1R1,PYCARD,ANGPT1,ICAM1,IRF3,IL1R1,ANGPT1,CD14,AIM2,STAT2,ICAM1,PLAT,NFkB1,PROCR,CD40,GZMB,MYD88,S100A9,S100A6,SELE,TIM3,EDN1,THBD,S100A12,EDN1,LAG3,MMP2,VEGFA,TIE1,S100A11,CXCR1,JAK2,IL10RB,F5,SELE,ACTC1,CX3CR1,F9,VWF,CFL1,NPPA,GSDMD,TLR4,PROC,IFIT3,PLG,F2,S100A8,CXCL10,THBD,FOS,TLR5,SERPINE1,SERPINE1,VEGFB,THBS1,ALOX5,VEGFR2,CD14,MYBPC3,IL4,PROCR,FCGR3A,VCAM1
F5,TLR3,VCAM1,SOCS3,NPPA,CD38,SELE,IL23R,BIRC3,S100A12,THBS1,IL18,ENG,VCAM1,EDN1,VEGFA,CXCL10,ANGPT2,PRTN3,FLT1,IL10,THBD,TLR2,NOS3,VCAM1,PECAM1,IRF7,CFD,F8,F5,SERPINE1,SAA1,IL12B,VEGFC,NFKB1,MBL2,IL1RN,CASP1,ANGPT2,SELE,IRF7,IL1RN,ANGPT2,CD16,PYCARD,JAK1,VCAM1,PLAU,NFkB2,CD177,CD40LG,CD14,IRAK4,S100A12,S100A11,SELP,CXCL10,VCAM1,F3,S100A6,VCAM1,HAVCR2,MMP3,VEGFB,MMP9,FCGR1A,CXCR2,SOCS1,TLR4,F7,SELP,F8,IL2,F10,THBD,FPR1,NPPB,MLKL,TLR5,SQSTM1,MX1,PROC,F3,S100A9,IL6R,C3,NLRP3,TLR6,SERPINC1,PLAT,VEGFC,ENG,TNNT2,VWF,CD36,TPM1,IL5,EDN1,TLR4,SELE
F7,TLR5,SELE,IRF1,NPPB,CD81,SELP,IL23A,TNFRSF4,HMGB1,VWF,IL18R1,VEGFB,ICAM1,NOS3,FLT1,CCL2,TEK,NE,CDH5,STAT3,F3,TLR9,THBD,SELE,ICAM1,IRF5,C3,THBD,F9,PLAT,SAA2,IL23A,KDR,NFKB2,MASP2,IL6,CASP4,SERPINE1,SELP,STAT1,IL6,SERPINE1,FCGR3A,IRAK4,TLR9,SELE,PROC,RELA,ELANE,TNFRSF1A,TLR4,TRAF6,MMP9,S100P,PECAM1,CXCL9,ICAM1,F5,S100A11,ICAM1,TIGIT,SERPINE1,VEGFC,MMP2,FCGR2A,NFKB1,NLRP3,TLR7,F10,CD14,F2,IL4,F13A1,EDN1,ALOX5AP,MYH7,RIPK3,TLR6,UBD,MX2,PROS1,F5,MMP9,IL6ST,C4A,PYCARD,TLR9,SERPIND1,PROC,ANGPT1,ANGPT1,MYH7,PECAM1,CD64,MYL2,IL13,NOS3,TLR2,SELP
F10,TLR6,SELP,IRF3,TNNT2,CD21,PECAM1,IL12B,TNFRSF9,CD163,SELP,IL23A,VEGFC,SELE,ACE,KDR,CCL3,TIE1,FPR1,F3,JAK2,SERPINE1,MYD88,PECAM1,SELP,VCAM1,IRF1,C4A,SERPINC1,F10,PLAUR,CD4,IL27,FLT1,RELA,F3,IL6R,CASP5,F3,NOS3,STAT2,IL6R,F3,FCGR2A,VEGFA,TNNI3,SELP,PROS1,CD14,MPO,TNFRSF1B,NLRP3,MAPK1,MMP2,S100Z,VWF,CCL2,SELE,F8,S100P,SELE,FCGR2A,F5,FLT1,TIMP1,FCGR3A,NFKB2,CASP1,TLR3,F11,MAPK14,F5,IL1A,SERPINE1,NOS3,CXCL1,TNNT2,ZBP1,TLR9,EBI3,OAS1,TNNI3,F10,C3,HLA-DRA,C5,CASP1,TLR3,SERPINF2,NPPA,ANGPT2,ANGPT2,NPPA,VCAM1,FCGR1A,MYL3,IL22,SERPINE1,TLR3,MMP2
F13A1,TLR10,VWF,IRF7,TNNI3,CD40,VWF,IL1R1,LTB,CD206,SELE,IL23R,NRP1,SELP,ANGPT2,NOS3,CCL4,VCAM1,HK3,THBD,CD14,PLAT,IRAK4,F2,VWF,SELE,STAT1,C4B,PLAT,F11,F8,CD8A,IL21,ICAM1,VEGFA,TFPI,IL6ST,GSDMD,PLAT,EDN1,ISG15,IL6ST,PLAT,ITGAM,VEGFB,S100A8,CDH5,TLR4,CD36,LTF,IL6R,CASP1,MAPK3,TIMP1,HMGB1,THBD,CCL3,SELP,VWF,S100Z,SELP,FCGR3A,F2,KDR,TIMP2,FCER1G,RELA,IL18,MYD88,F12,TYK2,FGB,CCL3,PLAT,VEGFA,CXCL5,TNNI3,AIM2,TLR10,ATG5,OAS2,TNNT2,SERPINE1,C5,HLA-DRB1,C3AR1,IL18,TRAF6,PLAT,NPPB,TEK,TEK,BNP,ICAM1,FCGR2A,ACTC1,IFNB1,PLAT,TLR9,MMP9
F13B,TICAM2,THBD,IRF8,MYH7,HLA-DRB1,VEGFA,IL1RAP,TNIP3,ARG1,ICAM1,IL27,F3,PECAM1,F2,EDN1,IL10,ICAM1,FCGR1A,FGA,IRAK4,PLAU,TRAF6,F3,THBD,SELP,STAT3,C5,VWF,VWF,F5,CD3E,MX2,VCAM1,VEGFB,PLAT,IL17A,AIM2,THBS1,THBD,MX1,IL17A,THBS1,ITGAX,VCAM1,S100A9,PECAM1,TLR2,CD64,DEFA1,IL6ST,IL1R1,MAPK8,ELANE,HMGB2,PROCR,CCL4,VWF,ADAMTS13,FGA,MMP2,CD14,F3,ICAM1,IL1R1,CD79A,RELB,MYD88,NFKB1,F13A1,IFNAR1,FGA,CCL4,PLAU,FLT1,MPO,MYBPC3,NEK7,MYD88,BECN1,OAS3,MYH6,PLAT,C3AR1,HLA-DQA1,C5AR1,IL1R1,TRAF3,PLAU,MYH7,FLT1,TIE1,TNNI3,SELE,FCGR3A,IL21,ISG15,PLAUR,TLR1,MMP1
FGA,TRAM1,NOS3,IRF9,ACTC1,HLA-DQB1,EDN1,CASP1,ADAM8,NOS2,VCAM1,IL27RA,SERPINE1,CDH5,F3,ANGPT1,IL12A,SELE,SLC11A1,FGB,TRAF6,FGA,TICAM1,F5,PECAM1,VWF,STAT5A,C6,GP1BA,PROC,PROC,CD3D,OAS2,SELE,VEGFC,SERPINE1,IL17RA,NLRC4,SERPINC1,F3,F3,IL17RA,SERPINC1,CD11B,ICAM1,VWF,VWF,TLR3,FCGR2A,DEFA3,SOCS1,IL1RN,JUN,MPO,VEGFA,EDN1,CXCL5,THBD,CD177,FGB,MMP9,CD163,F10,VCAM1,IL1R2,CD79B,REL,TRAF6,RELA,FGA,IFNAR2,FGG,CCL5,PROC,ANGPT1,ELANE,DSP,CXCL10,TICAM1,BCL2,RSAD2,MYH7,PLAU,C5AR1,HLA-DQB1,CFH,MYD88,IRF3,PLG,TNNT2,KDR,FLT1,IRF5,SELP,S100A8,IL23,IFIT1,F3,TLR5,MMP3
FGB,IRAK2,EDN1,VEGFA,GDF15,HLA-DQA1,NOS3,PYCARD,EBI3,CD68,PECAM1,CXCL8,PLAT,VWF,F5,ANGPT2,IL12B,SELP,SAA1,FGG,PYCARD,FGB,TICAM2,FGA,EDN1,THBD,STAT5B,C7,ITGA2B,PROS1,PROS1,CD28,OAS3,SELP,FLT1,VWF,TNF,IFNAR1,PROC,SERPINE1,F2,TNF,PROC,CD11C,SELE,IFNAR1,EDN1,TLR9,PELI1,S100A8,SOCS3,TNFRSF1A,FOS,CTSG,FLT1,NOS3,IL17A,SERPINE1,ELANE,FGG,TIMP1,CD40,PLAT,SELE,IL6R,CD19,NFKBIA,NFKB1,MAPK14,FGB,F3,SERPINE1,CXCL8,PROS1,ANGPT2,CTSG,TTN,CCL2,IRAK4,BCL2L1,VEGFA,NPPA,PROC,CFH,HLA-DPA1,CFB,TIRAP,IRF7,PROC,TNNI3,NOS3,KDR,IRF7,EDN1,S100A9,IL12A,OAS1,TFPI,TLR6,TIMP1
FGG,TRAF6,PECAM1,VEGFB,POSTN,HLA-DPA1,THBD,AIM2,UBD,CD11B,CDH5,CXCL10,PLAU,EDN1,F7,TEK,IL17A,PECAM1,CSF3R,PLAT,CASP1,FGG,TIRAP,FGB,NOS3,EDN1,STAT6,C8A,ITGB3,SERPINC1,TFPI,CTLA4,OASL,PECAM1,KDR,THBD,TNFRSF1A,IFNAR2,PROS1,PLAT,F5,TNFRSF1A,PROS1,F2,SELP,IL4,NOS3,MYD88,ITPKC,S100A9,ISG15,TNFRSF1B,RELA,CD177,KDR,SERPINE1,IL23A,F3,MPO,F2,HIF1A,CD86,PLAU,SELP,IL6ST,MS4A1,NFKBIB,RELA,MAPK8,FGG,PROC,PLAT,TGFB1,THBD,TEK,LTF,CD14,CCL5,TRAF6,MCL1,VEGFB,NPPB,PROS1,IL17F,HLA-DPB1,CFD,IRAK1,IRF9,PROS1,NKX2-5,ICAM1,ITGAM,STAT1,NOS3,S100A12,IL12B,RSAD2,PROS1,MYD88,TIMP2
SERPINE1,VEGFA,CDH5,VEGFC,F3,HLA-DPB1,F3,IL18,SQSTM1,ICAM1,ANGPT1,CCL2,FGA,NOS3,F10,VWF,IL18,CDH5,FCN1,PROC,NLRC4,F2,NLRC4,FGG,F3,NOS3,JAK1,C8B,P2RX7,TFPI,THBS1,ICOS,IFIT2,CDH5,ICAM1,PROCR,TNFRSF1B,STAT2,SERPIND1,TFPI,F7,TNFRSF1B,SERPIND1,F3,PECAM1,NPPA,THBD,TICAM1,BLK,S100A12,ISG20,CD80,RELB,NCF1,ICAM1,PLAT,IL12B,F8,MMP8,F7,PDGFB,CD80,SERPINC1,PECAM1,TNFRSF1A,BANK1,IKBKB,MAPK1,JUN,PLG,PROS1,PLG,ITGAM,VWF,TIE1,DEFA1,CD36,CCL3,NOD1,BIRC2,VEGFC,IL33,SERPINC1,CXCL10,SELE,F2,IRAK4,STING1,THBD,GATA4,VCAM1,ITGB2,STAT2,THBD,ALOX5,IL1A,CXCL8,NPPA,TICAM1,ADAMTS13
SERPINC1,ICAM1,KDR,FLT1,F5,TLR4,NFKB1,IL1A,KDR,VCAM1,ANGPT2,CCL3,FGB,THBD,F11,THBD,F2,MMP9,AQP9,PROS1,AIM2,F5,NLRP3,SERPINE1,F2,VEGFA,JAK2,C8G,CD36,CD14,CD36,GATA3,IFIT3,VWF,VCAM1,ADAMTS13,IL10,TBK1,PFKFB3,F8,F10,IL10,PFKFB3,F5,VWF,CFB,PROCR,NFKB1,HLA-DOB,FCN1,MX1,CD86,NFKB2,NCF2,VCAM1,PLAU,IL18,PLAT,MMP9,F10,KLF2,TNFSF13B,SERPINA5,VWF,TNFRSF1B,BLK,CHUK,MAPK3,FOS,PLAT,ITPKC,F13A1,ITGAL,C3,CDH5,CAMP,CD40,CCL4,NOD2,CFLAR,KDR,ST2,TFPI,CCL2,SELP,F3,TRAF6,IFI16,VWF,TLR4,F3,F2,JAK1,F8,LTB4R,IL1RN,CCL3,NPPB,NLRP3,HMGB1
PROC,VCAM1,FLT1,KDR,SERPINE1,TLR7,NFKB2,CXCL10,FLT1,SELE,TEK,CCL4,FGG,F2,F12,PROCR,F3,MMP2,HP,F2,IL1R1,F8,NLRP1,PLAT,F5,KDR,JAK3,C9,CD163,CD36,ITGB3,TBX21,IFITM1,THBD,SELE,GP1BA,IL10RA,IKBKE,HK3,PROC,SERPINE1,IL10RA,HK3,F7,THBD,CD19,NPPA,NFKB2,MED30,FCN2,MX2,HLA-DRA,IRF3,CYBB,SELE,F3,IL1RN,PLAUR,CTSG,F11,KLF4,CD22,VWF,EDN1,IFNGR1,CD38,TLR1,JUN,CXCL1,PLAU,IL10,C3,ITGAX,C4A,PLAT,ARG1,FCGR2A,CXCR3,NLRP3,TLR4,FLT1,GDF15,NFKB1,CCL3,CD40,F5,RELA,NLRP3,FGB,TLR9,F5,F3,TYK2,FGA,CCR1,NFKB1,CCL4,MYH7,CASP1,AIM2
PROS1,SELE,TEK,FLT4,PLAT,TLR2,RELA,CCL2,SELP,SELP,KDR,CCL5,F2,F3,F13A1,F3,F5,MMP3,HMGB1,F5,IL1RN,F9,PYCARD,PLAU,F7,FLT1,TYK2,MASP1,FCGR2A,CXCL8,ITGA2B,RORC,BST2,PROCR,SELP,P2RY12,IL10RB,DDX58,HK2,PROS1,THBD,IL10RB,HK2,F8,NOS3,PLAT,NPPB,RELA,CD40,ITGAM,OAS1,HLA-DRB1,IRF5,NOS3,SELP,F2,IL4,PROC,CAMP,SERPINC1,FGF2,FCGR2B,CD36,NOS3,IFNGR2,PDCD1,TLR2,FOS,CCL2,SERPINE1,IL17A,C4A,ITGB2,C4B,SERPINE1,CD63,ITGAM,CCR2,NLRC4,TLR3,FLT4,TGFB1,NFKB2,VEGFB,JAK3,SERPINE1,NFKBIA,PYCARD,FGA,TLR3,F7,F5,IFNAR1,FGB,CCR2,NFKB2,CCL5,TNNI3,PYCARD,PYCARD
THBD,PECAM1,ANGPT1,ANGPT1,THBS1,MYD88,RELB,CCL3,THBD,VEGFA,FLT1,PECAM1,F5,F5,FGA,F5,F8,MMP8,TLR3,F13A1,CTGF,F10,CASP1,PLAUR,F10,ANGPT1,IFNA1,MASP2,FCGR3A,CCL5,GP1BA,TLR4,RSAD2,EDN1,VWF,ITGB3,IL23A,IFIH1,HK1,FGB,PROCR,IL23A,HK1,F9,EDN1,CD3E,TNNI3,RELB,KLF4,ITGAX,OAS2,CTLA4,TBK1,EDN1,PECAM1,F5,IL13,PROS1,PADI4,PLAT,ACE2,HLA-DRB1,CD14,THBD,IFNAR1,CTLA4,TLR3,CD40,CCL3,PROS1,IL21,C4B,CD3D,C5,NPPA,CD69,ITGAX,CCR5,NLRP1,TLR9,ANGPT1,HMOX1,RELA,VEGFC,STAT2,PLAT,TBK1,CASP1,FGG,TLR2,PLAT,SERPINE1,IFNAR2,FGG,CCR5,RELA,CXCR3,TNNT2,AIM2,IFIT1
PLAT,VWF,ANGPT2,ANGPT2,GP1BA,TIRAP,REL,MIP1A,VWF,VEGFC,VEGFA,VCAM1,F7,F7,FGB,F7,F13A1,TIMP2,TLR9,IL1RN,CD38,PROC,CASP4,SERPINC1,SERPINC1,ANGPT2,IFNA2,MBL2,C3,HMGB1,SELPLG,TLR2,ISG20,EDNRA,THBD,CD40,IL12A,MAVS,PKM,PLG,C3,IL12A,PKM,F10,HMGB1,IRF1,TNNT2,REL,KLF2,CD16,OAS3,CD28,STING1,VCAM1,VWF,F10,TBX21,CD14,TLR2,TFPI,C3,HLA-DRA,SCARB1,PROCR,IFNAR2,LAG3,TLR4,CD40LG,CCL4,PROC,NFKB2,C1QA,CD4,CFH,NPPB,HLA-DRA,MPO,CX3CR1,PYCARD,NOD1,ANGPT2,MPO,RELB,SELP,STAT4,PLAU,STING1,CD14,TLR2,NOD1,SERPINE1,PLAT,IFNGR1,F2,CXCR1,RELB,CCR5,ACTC1,NLRC4,IFIT2
PLAU,EDN1,S100A8,TEK,ITGA2B,TRAF6,NFKBIA,FCGR1A,PECAM1,KDR,EDN1,ICAM1,F10,F8,FGG,F10,FGA,C3,NOD1,IL1R2,ITGA4,PROS1,CASP5,PROC,SERPINE1,TEK,IFNB1,FCN1,C5,S100A8,P2RY12,MYD88,IFI44,NOS2,EDN1,CD40LG,IL12B,STING1,LDHA,HMGB1,C5,IL12B,LDHA,SERPINE1,NFATC1,IL12B,MYH7,NFKBIA,NOS3,CD11B,IFIT1,ICAM1,MAVS,ICAM1,EDN1,SERPINC1,GATA3,CD36,TLR3,VWF,C5,ITGAM,MSR1,NPPA,CXCL8,HAVCR2,TLR5,TNFRSF1A,CCL5,SERPINC1,TNFRSF1B,C1QB,CD8A,CFB,MYH7,HLA-DRB1,ELANE,F2,CASP1,NOD2,TEK,CR1,REL,NOS3,STAT5A,PLAUR,MAVS,CD36,TLR4,NOD2,THBD,PLG,IFNGR2,F5,CXCR2,REL,CD69,MYL2,IFNG,IFIT3
NPPA,NOS3,S100A9,TIE1,ITGB3,IRAK4,NFKBIB,FCGR3A,CDH5,FLT1,NOS3,SELE,PROC,F9,PLAT,F11,FGB,C4A,NOD2,TNFRSF1B,MICA,SERPINC1,GSDMD,PROS1,PROC,CDH5,IFNAR1,FCN2,CFH,S100A9,TBXA2R,IRAK4,IFI44L,NOS3,NOS2,NFKB1,CXCL10,CXCL10,SLC2A1,S100A8,CFH,CXCL10,SLC2A1,SERPINC1,NFATC2,CCL5,MYBPC3,NFKBIB,SELE,CD14,IFIT2,VCAM1,RIG-I,SELE,NOS3,PROC,RORC,CD16,TLR4,THBD,C5AR1,ITGAX,MARCO,NPPB,CXCL10,TIGIT,TLR6,TNFRSF1B,CXCR4,TFPI,IFNGR2,C1QC,CD19,CFI,TNNT2,SELE,PADI4,F5,AIM2,NLRP3,ICAM1,CD55,NFKBIA,EDN1,STAT5B,ITPKC,DDX58,IFNAR1,TLR7,NLRP3,PROC,THBD,ISG15,F7,NLRP3,TLR3,CD25,MYL3,IFNA1,ISG20
NPPB,THBD,S100A12,NOS3,SERPINC1,CD4,CHUK,CD14,NOS3,PECAM1,EDNRB,SELP,PROS1,F10,PLAU,F12,FGG,C5,IL37,S100A1,SFRP1,CD40,GSDME,C3,PROS1,CLDN5,IFNAR2,FCN3,CFB,TNFRSF1A,PTGS2,TRAF6,IFI27,ANGPT1,NOS3,RELA,CXCL9,CXCL9,PDK1,S100A9,C1QA,CXCL9,PDK1,PLAT,NFATC3,THBD,ACTC1,C3,VCAM1,TLR4,IFIT3,SELE,NLRP3,SELP,ANGPT1,CXCL10,BCL6,FCGR2A,TLR7,PROCR,CFH,ITGB2,CD163,MYH6,CCL2,CD274,TLR9,IL2,CCR2,TLR1,S100A1,CFH,MS4A1,CFD,TNNI3,SELP,LCN2,F8,IL1RN,IL1B,VCAM1,CD14,NFKBIZ,TEK,STAT6,CASP3,IFIH1,IFNAR2,TLR8,MYD88,PROS1,PROC,MX1,F10,PYCARD,TLR7,HLA-DRA,MYBPC3,IFNA2,ISG15
TNNI3,KDR,S100A7,EDN1,PROC,CD8A,IKBKB,CD16,EDN1,CDH5,GUCY1A1,VWF,SERPINC1,F11,SERPINE1,F13A1,PLAT,C3AR1,SEMA4D,S100A2,TRIM58,CD40LG,AIM2,C5,PLAT,OCLN,NFKB1,CR1,CFI,IL1R1,ALOX5,NLRP3,IFI35,ANGPT2,ANGPT1,IKBKG,CCL2,CCL2,HIF1A,S100A12,C1QB,CCL2,HIF1A,PLG,NPPA,TLR2,MYL2,C5,ICAM1,TLR7,IFITM1,SELP,IL1R1,VWF,ANGPT2,CCL2,CD69,HLA-DRA,TLR8,EPCR,CFB,CD44,SCARF1,MYH7,CCL5,LGALS9,MYD88,IL17A,CCR5,TLR2,S100A4,CFB,CD27,MASP1,MYL2,SELL,S100A8,F10,MEFV,IL6,SELE,TLR8,IFITM1,KDR,C3,CD40,TLR3,IFNGR1,TLR9,ISG15,F2,PROS1,OAS1,SERPINE1,CASP1,TLR8,HLA-DRB1,PLN,IFNB1,OAS1
TNNT2,VEGFB,S100A11,EDNRA,PROS1,CD8B,NLRP3,LY96,ANGPT1,THBD,PDE5A,NOS3,THBS1,F12,SERPINC1,F13B,PLAUR,C5AR1,VEGFA,S100A13,IGSF3,TNFRSF1A,NOD1,CFH,PLAU,TJP1,NFKB2,CR2,CFD,IL6R,LTC4S,AIM2,IFI16,NPPA,ANGPT2,MAP3K7,CCL3,CCL3,ENO1,NLRP3,C4A,CCL3,ENO1,THBD,NPPB,CD40,MYL3,C1QA,MCP1,TLR9,IFITM3,VWF,IL18,THBD,F2,CCL5,CD44,HLA-DRB1,TLR9,GP1BA,MASP2,SELP,NFKB1,TNNT2,CXCR3,TNFRSF9,IRAK4,IL23A,CD40,TLR3,S100A6,CFI,ZAP70,MASP2,MYL3,ITGAM,S100A9,SERPINC1,S100A8,IL10,SELP,TLR9,IFITM2,FLT1,C5,ORAI1,TLR7,IFNGR2,CD14,ISG20,PLG,SERPINC1,PKR,PLAT,IL1RN,TLR9,CD86,MMP9,IFNAR1,OAS2
MYH7,VEGFC,S100P,EDNRB,CD4,FOXP3,NLRP1,TIRAP,ANGPT2,EPCR,F3,EDN1,S100A8,F13A1,PROC,FGA,SERPINE1,CFH,ITPKC,IL10,EGR1,TNFRSF1B,NOD2,CFB,TFPI,F2,RELA,C1QA,CR1,IFNGR1,CRP,PYCARD,JAK1,NPPB,PECAM1,MYD88,CCL5,CCL5,GAPDH,CASP1,CD3E,CCL5,GAPDH,PROCR,MYH6,CXCL1,TPM1,C1QB,CCR2,TLR2,BST2,THBD,CASP1,PECAM1,F3,CXCL8,ITGB2,HLA-DOB,MYD88,ITGA2B,CD46,JAK1,NFKB2,TNNI3,CCR5,CD27,TRAF6,IL12B,CD40LG,TLR4,S100B,C5,GATA3,CD46,ACTC1,ITGB2,S100A12,PROC,S100A9,IL18,PECAM1,TIRAP,IFITM3,PECAM1,SOCS1,FCGR2A,TLR9,IL2RG,MYD88,IFIT1,S100A8,SERPIND1,IFIT1,PLAU,AIM2,MYD88,CD80,MMP2,IFNAR2,OAS3
MYH6,FLT1,HMGB1,ICAM1,CD8A,TBX21,PYCARD,TICAM1,TEK,VWF,F5,VEGFA,S100A9,FGB,IL1B,FGB,THBD,CFB,NOS3,IL17A,GAS1,IL1R1,RIPK2,CFD,THBS1,F3,RELB,C1QB,CD55,IFNGR2,SAA1,CASP1,JAK2,MYH6,CDH5,TICAM1,NFKB1,CXCR3,CR1,IL1RN,CD4,NFKB1,CR1,PROS1,MYH7,CD14,F2,C1QC,CTGF,TLR3,DDX58,SERPINE1,AIM2,CDH5,F5,CCL3,CD62L,CD163,TRIF,ITGB3,CD55,JAK2,NFKBIA,ACTC1,CD14,ENTPD1,TICAM1,IL12A,HMGB1,TLR5,VEGFB,CXCL10,TBX21,CD55,CRP,PTGS2,CXCL10,PROS1,S100A12,CXCL8,CDH5,TRAF6,ISG20,CDH5,SOCS3,BLK,IRF5,IL2RB,IRAK1,IFIT2,S100A9,FGA,IFIH1,SERPINC1,GSDMD,IRAK1,ICOS,MMP3,IFNGR1,MX1
ACTC1,ANGPT1,CALR,VCAM1,CD3E,GATA3,CASP1,IRF3,TIE1,ANGPT1,F8,FLT1,S100A12,FGA,IL1A,FGG,PROC,C1QA,TREH,IL18,EPGN,IL1RAP,TAB1,CFI,IFIT1,F5,REL,C1QC,CD59,STAT3,HP,NCR1,TYK2,MYH7,PTGS2,IRAK4,NFKB2,CCR2,C3,PYCARD,CD8A,NFKB2,C3,PROC,TNNT2,JAK2,F3,C4A,SMAD6,NLRP3,IFIH1,PLAT,PYCARD,ANGPT1,F7,CCL4,CCR7,S100A8,TICAM1,P2RY12,CXCR3,JAK3,RELA,TTN,TLR7,PRF1,TICAM2,TGFB1,S100A8,TLR6,VEGFC,CCL2,RORC,CD59,MB,NOS2,CCL2,TFPI,HMGB1,CXCL10,NOS3,IRAK1,MX1,BMPR1A,CISH,HLA-DRB1,IRF1,IL7R,IRAK4,IFIT3,S100A12,FGB,DDX58,PROC,HMGB1,IRAK4,CTLA4,MMP8,IFNGR2,MX2
MYL2,ANGPT2,TLR2,SELE,IL2RA,RORC,CASP4,IRF7,F2,ANGPT2,SERPINE1,KDR,HMGB1,FGG,IL1RN,PLAT,PROS1,C1QB,CYP26B1,IL6R,GDF11,IL6R,TAB2,CD55,IFIT3,F7,NFKBIA,C1R,MBL2,STAT5A,ORM1,NCR3,STAT3,TNNI3,HMOX1,TRAF6,RELA,ITGB1,C4A,AIM2,CD69,RELA,C4A,VWF,TNNI3,AZU1,F5,C4B,SMAD7,AIM2,MAVS,PLAU,GSDMD,ANGPT2,F10,CCR2,TCF7,S100A9,IRF3,SELP,CCR2,STAT3,RELB,SCN5A,TLR8,GZMB,DDX58,TGFB2,S100A9,TLR9,F5,CCL5,NLRP3,C1QA,LDHA,HMOX1,CCL5,FGA,HMGB2,CCL2,EDN1,IRAK4,MX2,TMEM9B,CCL3,IL6,STAT2,STAT2,TRAF6,OAS1,S100A6,FGG,MAVS,PROS1,RAGE,TRAF6,PDCD1,TIMP2,MX1,IRF7
MYL3,TEK,TLR3,SELP,CTLA4,CD25,CASP5,TBK1,F3,TEK,PLAT,ANGPT1,CALR,SERPINE1,IL6,PLAU,NLRP3,C1QC,GC,CCL2,IGF2R,IL6ST,MAP3K7,CD46,ISG15,F10,NFKBIB,C1S,MASP1,IRF3,C3,KLRK1,STAT4,TNNT2,SERPINE1,MAVS,RELB,ITGB2,C4B,MAPK1,CTLA4,RELB,C4B,FGB,MYBPC3,CTSG,F7,CFH,MAP2K5,NLRC4,STING1,F2,IL33,TEK,F13A1,CCR5,LEF1,S100A12,IRF7,CD62P,CCR5,MAPK14,REL,F3,TLR9,GZMA,IFIH1,BMP5,S100A12,TLR10,F7,CXCL8,PYCARD,C1QB,CKM,SOD2,CXCL8,FGB,CALR,CCL5,THBS1,MAPK8,OAS1,NOD1,CCL4,IL6R,ISG15,STAT4,NFKB1,OAS2,S100A11,VTN,TBK1,TFPI,VWF,NLRC4,LAG3,TIMP3,MX2,IRF3
